id,event_id,log_name,source,message,timestamp,category,severity,description,recommended_action
55668,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 139
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55669,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 139
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55670,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 4 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 147
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55671,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 5 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 147
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55672,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 6 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 160
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55673,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 7 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 160
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55674,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 8 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 143
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55675,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 9 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 143
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55676,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 10 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 160
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55677,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 11 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 160
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55678,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 12 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 155
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55679,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 13 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 155
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55680,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 14 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 151
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55681,55,System,Microsoft-Windows-Kernel-Processor-Power,"Processor 15 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (LPI) States (3 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 3801
Maximum performance percentage: 151
Minimum performance percentage: 28
Minimum throttle percentage: 11",2026-01-19T21:38:35,File System Corruption,Critical,The file system structure on the disk is corrupt.,Run chkdsk and escalate
55682,521,System,Microsoft-Windows-Kernel-Power,Active battery count change.,2026-01-19T21:38:35,,,,
55683,521,System,Microsoft-Windows-Kernel-Power,Active battery count change.,2026-01-19T21:38:35,,,,
55684,18,System,BTHUSB,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during start-up.,2026-01-19T21:38:41,,,,
55685,14,System,Microsoft-Windows-Wininit,"Credential Guard configuration:

Registry Configuration: 0x2
Test Configuration: 0
Auto Enablement: 1",2026-01-19T21:38:43,,,,
55686,5,System,Microsoft-Windows-IsolatedUserMode,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.,2026-01-19T21:38:43,,,,
55687,1,System,Microsoft-Windows-IsolatedUserMode,Secure Trustlet \??\C:\Windows\system32\lsaiso.exe Id 1 and Pid 1516 started with status STATUS_SUCCESS.,2026-01-19T21:38:43,,,,
55688,18,System,Microsoft-Windows-Wininit,VBS Key Isolation was started and will protect VSM-isolated keys.,2026-01-19T21:38:43,,,,
55689,267,System,Win32k,Touch/Touchpad Hardware Quality Assurance verification succeeded.,2026-01-19T21:38:43,,,,
55690,6156,System,LsaSrv,"Virtualization Based Security for Credential Guard auto enablement status.

Hardware Requirements:	1
Domain Joined:	0
Azure AD Joined:	0",2026-01-19T21:38:43,,,,
55691,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: negoexts",2026-01-19T21:38:43,,,,
55692,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: kerberos",2026-01-19T21:38:43,,,,
55693,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: msv1_0",2026-01-19T21:38:43,,,,
55694,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: tspkg",2026-01-19T21:38:43,,,,
55695,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: pku2u",2026-01-19T21:38:43,,,,
55696,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: cloudap",2026-01-19T21:38:43,,,,
55697,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: wdigest",2026-01-19T21:38:43,,,,
55698,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: schannel",2026-01-19T21:38:43,,,,
55699,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: sfapm",2026-01-19T21:38:43,,,,
55700,5,System,Microsoft-Windows-IsolatedUserMode,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.,2026-01-19T21:38:43,,,,
55701,6155,System,LsaSrv,"LSA package is not signed as expected. This can cause unexpected behaviour with Credential Guard.

PackageName: msv1_0",2026-01-19T21:38:43,,,,
55702,16962,System,Microsoft-Windows-Directory-Services-SAM,"Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651.",2026-01-19T21:38:43,,,,
55703,16977,System,Microsoft-Windows-Directory-Services-SAM,"The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
",2026-01-19T21:38:43,,,,
55704,16983,System,Microsoft-Windows-Directory-Services-SAM,"The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
",2026-01-19T21:38:43,,,,
55705,50036,System,Microsoft-Windows-Dhcp-Client,DHCPv4 client service is started,2026-01-19T21:38:43,,,,
55706,50103,System,Microsoft-Windows-Dhcp-Client,DHCPv4 client registered for shutdown notification,2026-01-19T21:38:43,,,,
55707,50036,System,Microsoft-Windows-Dhcp-Client,DHCPv4 client service is started,2026-01-19T21:38:43,,,,
55708,51046,System,Microsoft-Windows-DHCPv6-Client,DHCPv6 client service is started,2026-01-19T21:38:43,,,,
55709,6,System,Microsoft-Windows-FilterManager,"File System Filter 'bfs' (10.0, ?2058?-?11?-?11T23:16:45.000000000Z) has successfully loaded and registered with Filter Manager.",2026-01-19T21:38:43,,,,
55710,6,System,Microsoft-Windows-FilterManager,"File System Filter 'wcifs' (10.0, ?2039?-?07?-?21T11:38:45.000000000Z) has successfully loaded and registered with Filter Manager.",2026-01-19T21:38:43,,,,
55711,6,System,Microsoft-Windows-FilterManager,"File System Filter 'luafv' (10.0, ?2016?-?04?-?07T22:55:49.000000000Z) has successfully loaded and registered with Filter Manager.",2026-01-19T21:38:43,,,,
55712,6,System,Microsoft-Windows-FilterManager,"File System Filter 'CldFlt' (10.0, ?2100?-?10?-?03T17:21:15.000000000Z) has successfully loaded and registered with Filter Manager.",2026-01-19T21:38:43,,,,
55713,1,System,Microsoft-Windows-FilterManager,"File System Filter 'CldFlt' (Version 10.0, ?2100?-?10?-?03T17:21:15.000000000Z) unloaded successfully.",2026-01-19T21:38:43,,,,
55714,6,System,Microsoft-Windows-FilterManager,"File System Filter 'CldFlt' (10.0, ?2100?-?10?-?03T17:21:15.000000000Z) has successfully loaded and registered with Filter Manager.",2026-01-19T21:38:43,,,,
55715,6,System,Microsoft-Windows-FilterManager,"File System Filter 'storqosflt' (10.0, ?2100?-?01?-?10T03:00:08.000000000Z) has successfully loaded and registered with Filter Manager.",2026-01-19T21:38:43,,,,
55716,6,System,Microsoft-Windows-FilterManager,"File System Filter 'bindflt' (10.0, ?2037?-?02?-?24T08:12:04.000000000Z) has successfully loaded and registered with Filter Manager.",2026-01-19T21:38:43,,,,
55717,267,System,Win32k,Touch/Touchpad Hardware Quality Assurance verification succeeded.,2026-01-19T21:38:44,,,,
